ID,No.,Type,Rarity,Name,Level,Total Exp,Current Exp,Required Exp,Link,MOD,Max HP,HP,Damage,Accuracy,Evasion,Rate of Fire,Move Speed,Armor,Rounds,Crit.Damage,Skill1,Skill2,Equip1,Equip2,Equip3,Affection,Oathed,Oathed Datetime,Locked
134952042,20221,HG,★★★★,GSh-18 Mod,120,30283300,-,-,x5,Mod3,370,370,34,53,90,58,15,0,0,20,10,10,,7N31,,100,,,Locked
135223812,1023,SMG,★★★★★,Henrietta,100,3263300,-,-,x5,,950,950,30,15,83,93,12,0,0,5,10,0,,,Antique Kaleidoscope,100,,,Locked
135452808,1027,AR,★★★★★,Angelica,100,3263300,-,-,x5,,605,605,55,57,46,75,10,0,0,30,10,0,,,Fairy Tale Picture Books,100,,,Locked
136059039,271,MG,★★★,K3,1,0,0,0,x1,,83,83,28,4,5,90,4,0,9,5,1,0,,,,100,,,Locked
136789344,224,SMG,★★★★★,PM-06,1,0,0,0,x1,,96,96,11,2,10,57,12,0,0,5,1,0,,,,100,,,Locked
136852502,1026,MG,★★★★★,Claes,1,0,0,0,x1,,79,79,26,4,4,90,4,0,8,5,1,0,,,,100,,,Locked
136988853,1025,SG,★★★★★,Triela,100,3263300,-,-,x5,,1265,1265,37,12,12,26,6,21,4,40,10,0,,,,100,,,Locked
139390983,279,AR,★★★,INSAS,11,5700,0,0,x2,,122,122,22,12,10,51,10,0,0,20,1,0,,,,100,,,Locked
139687307,278,SG,★★★,Six12,100,3263300,-,-,x5,,1210,1210,34,13,13,30,6,20,4,40,10,0,,,,100,,,Locked
140192741,274,AR,★★★★★,ACR,100,3263300,-,-,x5,,580,580,54,54,48,77,10,0,0,30,10,0,,,,100,,,Locked
140326827,272,HG,★★★★★,Desert Eagle,100,3263300,-,-,x5,,365,365,41,57,66,55,15,0,0,40,10,0,,,,100,,,Locked
140715654,273,RF,★★★★,SSG3000,1,0,0,0,x1,,44,44,45,10,4,25,7,0,0,40,1,0,,,,100,,,Locked
140786480,276,MG,★★★★★,Kord,100,3263300,-,-,x5,,990,990,109,22,21,110,4,0,9,5,10,0,,,,95,,,Locked
141750102,282,SG,★★★★★,DP-12,100,3263300,-,-,x5,,1265,1265,31,13,13,30,6,23,5,40,10,0,,,,100,,,Locked
142657936,284,RF,★★★,Zas M76,12,7212,0,0,x2,,94,94,48,18,9,27,7,0,0,40,1,0,,,,100,,,Locked
142829513,145,RF,★★★,OTs-44,50,234055,0,0,x3,,180,180,104,37,18,27,7,0,0,40,1,0,,,,100,,,Locked
142975094,263,MG,★★★★★,Gr MG36,100,3263300,-,-,x5,,910,910,85,34,36,129,4,0,10,5,10,0,,,,100,,,Locked
143075678,174,RF,★★★,Type81R,1,0,0,0,x1,,38,38,43,10,5,21,7,0,0,40,1,0,,,,100,,,Locked
143157263,144,SMG,★★★,MT-9,1,0,0,0,x1,,102,102,10,2,9,63,12,0,0,5,1,0,,,,100,,,Locked
143465366,132,HG,★★★,Type59,1,0,0,0,x1,,30,30,10,7,11,40,15,0,0,20,1,0,,,,100,,,Locked
143715046,285,HG,★★★★★,C-93,100,3263300,-,-,x5,,315,315,33,62,98,64,15,0,0,20,10,0,,,,100,,,Locked
143943952,169,SMG,★★★,SCW,1,0,0,0,x1,,84,84,12,2,10,65,12,0,0,5,1,0,,,,100,,,Locked
143967022,187,AR,★★★★,Ak 5,100,3263300,-,-,x5,,580,580,51,48,38,75,10,0,0,20,10,0,CS Red Dot Sight,,,100,,,Locked
143972959,262,AR,★★★★,EM-2,100,3263300,-,-,x5,,595,595,57,48,48,61,10,0,0,20,10,0,,,,100,,,Locked
144150874,283,SG,★★★★,Liberator,100,3263300,-,-,x5,,1155,1155,36,12,15,30,6,21,4,40,1,0,,,,100,,,Locked
144402738,20200,RF,★★★★★,XM3 Mod,104,3838340,0,0,x5,Mod1,420,420,137,91,32,37,7,0,0,40,10,0,,,,100,,,Locked
144704506,92,SMG,★★,Spectre M4,100,3263300,-,-,x5,,880,880,25,12,66,88,12,0,0,5,1,0,,,,100,,,Locked
144878835,9,HG,★★,P38,100,3263300,-,-,x5,,330,330,28,49,81,57,15,0,0,20,1,0,,,,100,,,Locked
145218898,291,SMG,★★★,43M,1,0,0,0,x1,,93,93,11,2,7,60,12,0,0,5,1,0,,,,100,,,Locked
145551858,281,SG,★★★★★,CAWS,100,3263300,-,-,x5,,1235,1235,30,12,13,35,6,23,5,40,10,0,,,,100,,,Locked
148281863,240,MG,★★★★,Mk46,1,0,0,0,x1,,81,81,26,4,4,93,4,0,9,5,1,0,,,,100,,,Locked
148285366,137,SMG,★★★★,PP-19-01,31,52305,0,0,x3,,381,381,16,6,28,68,12,0,0,5,1,0,,,,100,,,Locked
148468515,299,SG,★★★,HSM10,100,3263300,-,-,x5,,1235,1235,34,13,12,27,6,21,4,40,10,0,,,,100,,,Locked
149430976,298,AR,★★★,Vepr,100,3263300,-,-,x5,,550,550,48,49,47,71,10,0,0,20,10,0,,,,100,,,Locked
149849724,287,AR,★★★★★,SIG-556,100,3263300,-,-,x5,,605,605,51,46,45,76,10,0,0,20,10,0,,,,100,,,Locked
150694944,300,MG,★★★,CAR,100,3263300,-,-,x5,,825,825,93,32,29,112,4,0,8,5,10,0,,,,100,,,Locked
150750291,306,AR,★★★★★,AK-Alfa,100,3263300,-,-,x5,,580,580,56,53,52,75,10,0,0,20,10,0,,,,100,,,Locked
150750486,305,RF,★★★★,Tabuk,30,45225,0,0,x3,,165,165,63,31,15,30,7,0,0,40,1,0,,,,100,,,Locked
150750523,264,MG,★★★★,Chauchat,100,3263300,-,-,x5,,870,870,102,34,30,81,4,0,9,5,1,0,,,,100,,,Locked
150939281,259,SMG,★★★★★,PM-9,1,0,0,0,x1,,88,88,10,2,10,68,12,0,0,5,1,0,,,,100,,,Locked
152483670,307,MG,★★★★★,ZB-26,100,3263300,-,-,x5,,910,910,100,30,31,116,4,0,9,5,10,0,,,,100,,,Locked
153104243,301,SMG,★★★,MAS-38,10,4800,0,0,x2,,208,208,12,3,16,60,12,0,0,5,1,0,,,,100,,,Locked
154086391,294,HG,★★★★★,Webley,100,3263300,-,-,x5,,430,430,29,66,81,57,15,0,0,20,10,0,,,,100,,,Locked
155801179,296,RF,★★★★★,Gr SL8,100,3263300,-,-,x5,,425,425,120,78,39,41,7,0,0,40,10,0,,,,100,,,Locked
155909576,292,MG,★★★★★,RPK-16,100,3263300,-,-,x5,,825,825,85,37,36,129,4,0,10,5,10,0,,,,100,,,Locked
156126612,297,AR,★★★★,FI M82,1,0,0,0,x1,,57,57,18,6,6,50,10,0,0,20,1,0,,,,100,,,Locked
156297448,309,HG,★★★,WKp,100,3263300,-,-,x5,,400,400,41,49,65,44,15,0,0,20,1,0,,,,100,,,Locked
156388204,289,AR,★★★★★,R5,100,3263300,-,-,x5,,620,620,55,54,43,76,10,0,0,20,10,0,,,,100,,,Locked
158860116,314,AR,★★★,StG-940,100,3263300,-,-,x5,,550,550,50,49,44,69,10,0,0,20,1,0,,,,100,,,Locked
159480844,311,SMG,★★★★★,Lusa,100,3263300,-,-,x5,,1025,1025,29,13,69,94,12,0,0,5,10,0,,,,100,,,Locked
161616155,303,HG,★★★★★,HP-35,100,3263300,-,-,x5,,380,380,31,64,89,58,15,0,0,20,10,0,,,,100,,,Locked
161835387,1009,HG,★★★★★,El Clear,1,0,0,0,x1,,33,33,10,7,10,39,15,0,0,20,1,0,,,,100,,,Locked
162084656,1010,HG,★★★★★,El Fail,1,0,0,0,x1,,33,33,10,7,10,39,15,0,0,20,1,0,,,,100,,,Locked
163008956,321,SG,★★★,TS12,30,47000,0,0,x3,,471,471,19,6,5,24,6,8,3,40,1,0,,,,100,,,Locked
164627469,326,SG,★★★★,512,100,3263300,-,-,x5,,1280,1280,37,15,13,31,6,20,3,40,1,0,,,,100,,,Locked
164627470,323,SG,★★★★★,LTLX7000,100,3263300,-,-,x5,,1375,1375,23,14,11,28,6,25,5,40,10,0,,,,97,,,Locked
164627525,340,AR,★★★★★,TKB-408,1,0,0,0,x1,,58,58,19,6,6,48,10,0,0,20,1,0,,,,100,,,Locked
164783025,322,HG,★★★,QSB-91,1,0,0,0,x1,,35,35,13,8,9,36,15,0,0,20,10,0,,,,100,,,Locked
165170069,304,SMG,★★★★,SAF,1,0,0,0,x1,,90,90,10,2,10,70,12,0,0,5,1,0,,,,100,,,Locked
166805529,327,SMG,★★★,SUB-2000,1,0,0,0,x1,,97,97,10,2,9,59,12,0,0,5,1,0,,,,100,,,Locked
167025483,329,RF,★★★★★,SVCh,100,3263300,-,-,x5,,435,435,144,97,30,35,7,0,0,40,10,0,,,,100,,,Locked
167025622,290,AR,★★★★★,89 Shiki,100,3263300,-,-,x5,,605,605,54,48,45,79,10,0,0,20,10,0,,,,100,,,Locked
168140348,337,RF,★★★★★,De Lisle,100,3263300,-,-,x5,,510,510,109,87,38,37,7,0,0,40,10,0,,,,100,,,Locked
168540842,308,RF,★★★,C14,1,0,0,0,x1,,47,47,47,10,4,22,7,0,0,40,1,0,,,,100,,,Locked
168573885,1031,RF,★★★★★,Pekola,100,3263300,-,-,x5,,440,440,126,80,40,37,7,0,0,40,10,0,,,Donut of Sweet Dreams,100,,,Locked
168806785,1032,AR,★★★★★,Medusa,100,3263300,-,-,x5,,605,605,58,57,47,73,10,0,0,30,10,0,,,Paper Bag Helmet,100,,,Locked
169163946,1034,SG,★★★★★,Minos,100,3263300,-,-,x5,,1430,1430,39,12,11,24,6,22,4,40,10,0,,,Demonic Bell,100,,,Locked
169373679,1030,SMG,★★★★★,Jashin-chan,1,0,0,0,x1,,102,102,9,2,9,54,12,0,0,5,1,0,,,,100,,,Locked
169373687,1033,MG,★★★★★,Hanazono Yurine,1,0,0,0,x1,,91,91,34,4,3,87,4,0,10,5,10,0,,,,100,,,Locked
171622987,324,SG,★★★★★,M6 ASW,100,3263300,-,-,x5,,1300,1300,39,15,14,28,6,22,4,40,10,0,,,,100,,,Locked
171952744,325,SG,★★★★,PM5,1,0,0,0,x1,,119,119,13,2,2,20,6,3,5,40,1,0,,,,100,,,Locked
173238509,319,MG,★★★★,PM1910,1,0,0,0,x1,,95,95,34,4,4,72,4,0,10,5,1,0,,,,100,,,Locked
173250095,318,AR,★★★★★,VHS,100,3263300,-,-,x5,,580,580,57,54,47,78,10,0,0,20,10,0,,,,100,,,Locked
173351103,317,RF,★★★★,Mondragon M1908,100,3263300,-,-,x5,,420,420,112,74,34,41,7,0,0,40,10,0,,,Old Camouflage Uniform,100,,,Locked
173501658,316,RF,★★★★★,General Liu,100,3263300,-,-,x5,,400,400,139,88,30,40,7,0,0,40,10,0,,,,100,,,Locked
173545015,302,SG,★★★★,Defender,100,3263300,-,-,x5,,1235,1235,38,13,17,27,6,18,8,40,10,0,,20-gauge Custom Slug Rounds,,100,,,Locked
174236133,315,SMG,★★★★★,AUG Para,100,3263300,-,-,x5,,925,925,29,15,83,88,12,0,0,5,10,0,,,,100,,,Locked
175724321,312,RF,★★★★★,VSK-94,1,0,0,0,x1,,44,44,45,9,4,25,7,0,0,40,10,0,,,,100,,,Locked
175949818,330,AR,★★★★,FX-05,100,3263300,-,-,x5,,550,550,54,55,47,69,10,0,0,20,10,0,,,,100,,,Locked
176089478,338,AR,★★★★★,SIG MCX,100,3263300,-,-,x5,,580,580,49,57,46,83,10,0,0,20,10,0,,,,100,,,Locked
176095921,328,SMG,★★★★,AR-57,31,49425,0,0,x3,,360,360,15,6,30,73,12,0,0,5,1,0,,,,100,,,Locked
176096164,336,SMG,★★★★,PPD-40,100,3263300,-,-,x5,,925,925,26,13,75,88,12,0,0,5,1,0,,,,100,,,Locked
176207900,20094,SMG,★★★★,Type64 Mod,106,4163300,0,0,x5,Mod1,890,890,28,12,68,93,12,0,0,5,10,0,,,,100,,,Locked
178521376,313,AR,★★★★★,S-ACR,1,0,0,0,x1,,62,62,16,6,5,61,10,0,0,20,10,0,,,,100,,,Locked
179103724,353,SG,★★★★,MAG-7,13,7800,0,0,x2,,272,272,21,4,3,19,6,5,5,40,1,0,,,,100,,,Locked
179242884,1022,SG,★★★★★,Dana Zane,1,0,0,0,x1,,135,135,15,2,2,18,6,3,1,40,1,0,,,,100,,,Locked
179530001,1021,MG,★★★★★,Alma Armas,1,0,0,0,x1,,98,98,32,4,3,87,4,0,9,5,1,0,,,,100,,,Locked
180011163,1019,SMG,★★★★★,Dorothy Haze,1,0,0,0,x1,,88,88,10,2,10,52,12,0,0,5,1,0,,,,100,,,Locked
180627792,1017,HG,★★★★★,Jill Stingray,1,0,0,0,x1,,40,40,10,6,11,36,15,0,0,20,1,0,,,,100,,,Locked
180667521,1018,HG,★★★★★,Sei Asagiri,1,0,0,0,x1,,43,43,11,8,10,36,15,0,0,20,1,0,,,,100,,,Locked
180668926,1020,RF,★★★★★,Stella Hoshii,1,0,0,0,x1,,45,45,40,10,4,23,7,0,0,40,1,0,,,,100,,,Locked
181578744,351,SG,★★★★★,M26-MASS,100,3263300,-,-,x5,,1265,1265,35,15,14,30,6,22,5,40,10,0,,,,100,,,Locked
182249891,348,RF,★★★★★,HS.50,100,3263300,-,-,x5,,440,440,159,84,29,33,7,0,0,40,10,0,,,,100,,,Locked
182303418,349,AR,★★★★,AK74M,100,3263300,-,-,x5,,550,550,51,57,45,73,10,0,0,20,9,0,,,,100,,,Locked
182337769,347,SMG,★★★★★,SR2,100,3263300,-,-,x5,,1040,1040,31,14,65,92,12,0,0,5,10,0,,,,100,,,Locked
182504077,346,HG,★★★★,CZ100,100,3263300,-,-,x5,,365,365,29,54,81,58,15,0,0,20,8,0,,,,100,,,Locked
185281960,332,HG,★★★★,Derringer,100,3263300,-,-,x5,,350,350,31,60,93,52,15,0,0,20,1,0,,,,100,,,Locked
185858386,331,HG,★★★★★,Kolibri,100,3263300,-,-,x5,,330,330,15,59,128,58,15,0,0,20,10,0,,,,100,,,Locked
186528500,335,AR,★★★★,Fedorov Avtomat,31,51790,0,0,x3,,216,216,32,23,19,46,10,0,0,20,1,0,,,,100,,,Locked
186560106,333,SMG,★★★★★,VP1915,100,3263300,-,-,x5,,1015,1015,25,12,66,91,12,0,0,5,10,0,,,,100,,,Locked
186598447,334,RF,★★★★★,Model 99,1,0,0,0,x1,,49,49,44,10,5,23,7,0,0,40,10,0,,,,100,,,Locked
186788163,350,SG,★★★★★,FO-12,100,3263300,-,-,x5,,1280,1280,30,13,11,36,6,23,5,40,10,0,,,,100,,,Locked
187370047,365,AR,★★★★★,SCR,100,3263300,-,-,x5,,550,550,51,55,53,79,10,0,0,20,10,0,,,,100,,,Locked
187424441,355,SMG,★★★★,Vigneron M2,12,6900,0,0,x2,,196,196,13,4,18,62,12,0,0,5,1,0,,,,100,,,Locked
187449914,354,HG,★★★★,ZiP .22,100,3263300,-,-,x5,,330,330,31,40,85,63,15,0,0,20,10,0,,,,100,,,Locked
189609434,364,SMG,★★★★,MPK,100,3263300,-,-,x5,,925,925,30,13,75,78,12,0,0,5,10,0,,,,100,,,Locked
189688849,363,SMG,★★★★,MPL,100,3263300,-,-,x5,,925,925,31,13,72,78,12,0,0,5,10,0,,,,100,,,Locked
190919319,344,AR,★★★★,FARA 83,1,0,0,0,x1,,55,55,17,7,6,52,10,0,0,20,1,0,,,,100,,,Locked
190972869,343,AR,★★★★,APC556,1,0,0,0,x1,,57,57,17,6,6,51,10,0,0,20,1,0,,,,100,,,Locked
191309887,342,AR,★★★★★,KH2002,1,0,0,0,x1,,66,66,19,7,5,53,10,0,0,20,1,0,,,,100,,,Locked
191467008,356,AR,★★★★★,A-545,1,0,0,0,x1,,55,55,19,6,6,54,10,0,0,20,1,0,,,,100,,,Locked
191481253,345,MG,★★★★★,MG338,100,3263300,-,-,x5,,870,870,104,26,26,125,4,0,9,5,10,0,,,,100,,,Locked
191592016,341,SMG,★★★★★,SP9,100,3263300,-,-,x5,,1100,1100,28,13,69,89,12,0,0,5,10,0,,,,100,,,Locked
194372574,361,AR,★★★★★,QBZ-191,100,3263300,-,-,x5,,605,605,56,51,46,78,10,0,0,20,10,0,,,,100,,,Locked
194780786,358,HG,★★★★,PPQ,100,3263300,-,-,x5,,350,350,32,58,70,61,15,0,0,20,10,0,,,,100,,,Locked
195175400,111,MG,★★,AAT-52,1,0,0,0,x1,,91,91,34,4,4,87,4,0,10,5,1,0,,,,50,,,
51067666,20,SMG,★★★★★,Vector,100,3263300,-,-,x5,,925,925,30,11,71,101,12,0,0,5,10,0,#2 Processor,ILM Hollow-Point Ammo,EOT 518,100,,,Locked
56654798,179,RF,★★★★★,Gd DSR-50,94,2551179,104479,22221,x5,,400,400,156,82,31,30,7,0,0,40,1,0,M1022 Sniper Rounds,VFL 6-24X56,Thermoptic Camouflage Cape,100,,,Locked
85994128,20032,SMG,★★★★,Micro Uzi Mod,120,30283300,-,-,x5,Mod3,885,885,26,13,83,104,12,0,0,5,10,10,#2 Processor,16Lab Hollow-Point,MPL M21,100,,,Locked
155182431,20293,AR,★★★★★★,AK-15 Mod,115,11853862,1770562,429438,x5,Mod3,590,590,63,54,53,78,10,0,0,20,10,10,16Lab 6-24X56,16Lab High-Velocity Ammo,Perst-4,100,,,Locked
160982144,320,RF,★★★,GM6 Lynx,63,507490,18990,8410,x3,,204,204,104,51,20,30,7,0,0,40,1,0,,,,100,,,Locked
194528239,357,HG,★★★★★,Rhino,96,2738040,34240,99860,x5,,360,360,33,74,74,57,15,0,0,40,1,0,AC4 Suppressor,ILM Hollow-Point Ammo,IOP T4 Exoskeleton,100,,,Locked
68592580,163,SG,★★★★★,AA-12,100,3263300,-,-,x5,,1345,1345,30,12,11,39,6,22,5,40,10,0,,FRAG-12 High Explosive Rounds,,100,,,Locked
68621407,1017,HG,★★★★★,Jill Stingray,100,3263300,-,-,x5,,400,400,30,53,96,55,15,0,0,20,10,0,Adelhyde,Bronson Extract,Karmotrine,100,,,Locked
69050518,1019,SMG,★★★★★,Dorothy Haze,100,3263300,-,-,x5,,880,880,28,15,87,79,12,0,0,5,10,0,,MIRD Class-5 Rounds,,150,Oathed,2020-12-13 15:10,Locked
135332049,1024,RF,★★★★★,Rico,100,3263300,-,-,x5,,400,400,130,80,33,37,7,0,0,40,10,0,,,Duelling Cards,150,Oathed,2021-01-31 03:58,Locked
140335845,260,HG,★★★★★,PA-15,100,3263300,-,-,x5,,350,350,35,65,76,64,15,0,0,20,10,0,,,,100,,,Locked
82098805,20125,MG,★★★★★★,Gr MG4 Mod,115,10107705,24405,2175595,x5,Mod3,925,925,92,37,35,140,4,0,10,5,10,10,Mk4 SLAP,Gr MG4 MGO,,100,,,Locked
175949849,339,MG,★★★★★,RPK-203,100,3263300,-,-,x5,,825,825,91,34,36,124,4,0,9,5,10,0,,,,100,,,Locked
193798517,360,RF,★★★★,TFQ,1,0,0,100,x1,,45,45,44,10,4,25,7,0,0,40,1,0,,,,81,,,Locked
194780780,359,SMG,★★★★★,Sterling,1,0,0,100,x1,,99,99,11,2,10,57,12,0,0,5,1,0,,,,81,,,Locked
194780792,362,MG,★★★★,LS26,1,0,0,100,x1,,83,83,39,4,3,65,4,0,9,5,1,0,,,,81,,,Locked
53538734,20103,SMG,★★★★★,UMP45 Mod,119,27913818,3630518,2369482,x5,Mod3,975,975,29,14,77,83,12,0,0,5,10,10,,,Additional Computing Module,100,,,Locked
68091413,20064,AR,★★★★★,Gr G36 Mod,118,23598681,4315381,684619,x5,Mod3,650,650,51,48,44,75,10,0,0,20,10,10,Gr G36 Hybrid Sight,,,100,,,Locked
99180168,20039,RF,★★★★★,Mosin-Nagant Mod,117,16202555,919255,3080745,x5,Mod3,450,450,135,89,40,31,7,0,0,40,10,10,,K6-24X56,Hayha Memory Chip,100,,,Locked
110853340,20075,MG,★★★★★,M1918 Mod,119,26941890,2658590,3341410,x5,Mod3,805,805,101,34,34,115,4,0,8,5,10,10,,CT 4X20,Titan Fire-Control Chip,100,,,Locked
110854519,20154,SG,★★★★,M500 Mod,119,28917593,4634293,1365707,x5,Mod3,1355,1355,33,12,11,30,6,22,4,40,10,10,,,MGP Upgrade Kit,100,,,Locked
50522996,20055,AR,★★★★★,M4A1 Mod,120,30283300,-,-,x5,Mod3,565,565,50,50,50,80,10,0,0,20,10,10,VFL 6-24X56,APCR High-Velocity Ammo,Inherited Case,100,,,Locked
57790399,20143,SMG,★★★★★★,RO635 Mod,120,30283300,-,-,x5,Mod3,1040,1040,29,15,77,97,12,0,0,5,10,10,Beloved Dangle,ILM Hollow-Point Ammo,AC4 Suppressor,100,,,Locked
63853505,20065,AR,★★★★★★,416 Mod,120,30283300,-,-,x5,Mod3,620,620,55,51,47,79,10,0,0,20,10,10,EOT XPS3,APCR High-Velocity Ammo,Tactical Headwear,100,,,Locked
68750799,20122,AR,★★★★★★,Gr G11 Mod,120,30283300,-,-,x5,Mod3,620,620,48,48,44,97,10,0,0,20,10,10,VFL 6-24X56,APCR High-Velocity Ammo,G-box,100,,,Locked
125281362,242,HG,★★★★★,P22,100,3263300,-,-,x5,,350,350,28,66,110,62,15,0,0,20,10,0,AC4 Suppressor,ILM Hollow-Point Ammo,IOP T4 Exoskeleton,100,,,Locked
53622277,50,RF,★★★★★,Lee Enfield,100,3263300,-,-,x5,,400,400,135,78,40,36,7,0,0,40,10,0,,No32 MKI,,100,,,Locked
93856345,233,HG,★★★★★,Px4 Storm,100,3263300,-,-,x5,,340,340,35,69,93,57,15,0,0,20,10,0,ImpulsIIA/C,,,100,,,Locked
107556278,257,RF,★★★★★,M200,100,3263300,-,-,x5,,440,440,145,96,31,34,7,0,0,40,10,0,,,,100,,,Locked
177280018,310,HG,★★★★,Rex Zero 1,100,3263300,-,-,x5,,350,350,31,56,74,61,15,0,0,20,10,0,,,,100,,,Locked
179103759,352,SG,★★★★,Nova,100,3263300,-,-,x5,,1320,1320,31,13,16,29,6,19,7,40,10,0,Type 3 Armor Plate,,,100,,,Locked
132190125,277,HG,★★★,Gr VP70,1,75,75,25,x1,,33,33,11,7,9,40,15,0,0,20,1,0,,,,100,,,Locked
51071780,36,RF,★★★★,Springfield,100,3263300,-,-,x5,,420,420,128,72,40,32,7,0,0,40,1,0,National Match-Grade Armor-Piercing Ammo,,,100,,,Locked
51523574,72,AR,★★★★,TAR-21,100,3263300,-,-,x5,,525,525,49,48,44,79,10,0,0,20,1,0,,,,100,,,Locked
82467534,69,AR,★★★★,Fr FAMAS,100,3263300,-,-,x5,,605,605,44,48,40,81,10,0,0,20,1,0,,,,100,,,Locked
85574745,66,AR,★★★★,Type56-1,100,3263300,-,-,x5,,690,690,53,35,35,69,10,0,0,20,1,0,,,,100,,,Locked
113002598,1010,HG,★★★★★,El Fail,100,3263300,-,-,x5,,330,330,31,62,88,61,15,0,0,20,10,0,Black Cat,,,100,,,Locked
73755523,248,HG,★★★★,Jericho,100,3263300,-,-,x5,,380,380,31,50,64,60,15,0,0,20,1,0,,,,100,,,Locked
143839688,286,SMG,★★★★,K-PDW,100,3263300,-,-,x5,,900,900,33,14,71,81,12,0,0,5,10,0,,,,100,,,Locked
144900048,288,AR,★★★★,CR-21,100,3263300,-,-,x5,,550,550,48,52,43,81,10,0,0,20,1,0,,,,100,,,Locked
145795250,280,SMG,★★★★,MAT-49,100,3263300,-,-,x5,,925,925,29,14,73,80,12,0,0,5,1,0,,,,100,,,Locked
146608587,1028,SMG,★★★★★,Agent Vector,100,3263300,-,-,x5,,925,925,30,11,71,101,12,0,0,5,10,0,Go-Bag "V",.45 Hollow Point Ammo (Incendiary),Osprey 45 Silencer,100,,,Locked
73741458,237,AR,★★★★,SAR-21,100,3263300,-,-,x5,,580,580,44,46,38,80,10,0,0,20,1,0,,,,100,,,Locked
107558263,269,HG,★★★★,Gr P30,100,3263300,-,-,x5,,350,350,32,62,85,55,15,0,0,20,1,0,,,,100,,,Locked
114832886,78,MG,★★★★,M60,100,3263300,-,-,x5,,910,910,92,26,26,111,4,0,9,5,1,0,,,,100,,,Locked
148690046,1029,AR,★★★★★,Agent 416,100,3263300,-,-,x5,,605,605,51,46,44,76,10,0,0,20,10,0,ACOG (4X),556 High-Velocity Ammo (Explosive),416's Go-Bag,100,,,Locked
155049215,295,SMG,★★★★,CF-05,100,3263300,-,-,x5,,950,950,26,13,73,87,12,0,0,5,1,0,,,,100,,,Locked
63539228,235,RF,★★★★,SPR A3G,100,3263300,-,-,x5,,435,435,130,83,31,35,7,0,0,40,1,0,,,,100,,,Locked
69451658,185,MG,★★★★,Ameli,100,3263300,-,-,x5,,705,705,83,38,42,149,4,0,8,5,1,0,,,,100,,,Locked
77333693,184,RF,★★★★,T-5000,100,3263300,-,-,x5,,450,450,126,85,28,36,7,0,0,40,1,0,,,,100,,,Locked
91408822,155,SG,★★★★,M590,100,3263300,-,-,x5,,1320,1320,32,11,10,31,6,22,4,40,1,0,,,,100,,,Locked
144758594,156,SG,★★★★,Super-Shorty,100,3263300,-,-,x5,,1210,1210,28,14,19,30,6,20,3,40,1,0,,,,100,,,Locked
50275808,20081,MG,★★★★,LWMMG Mod,116,13337387,0,0,x5,Mod3,885,885,102,27,24,92,4,0,10,5,10,10,,MGO 6X48,,100,,,Locked
50456804,18,SMG,★★★,Ingram,100,3263300,-,-,x5,,880,880,28,11,68,91,12,0,0,5,10,0,,,MAX10 Upper Receiver,100,,,Locked
57905865,79,MG,★★★,FF M249SAW,100,3263300,-,-,x5,,785,785,79,35,36,139,4,0,8,5,10,0,,,MICO,100,,,Locked
99050173,197,RF,★★★★★,Carcano M1891,100,3263300,-,-,x5,,400,400,138,85,42,34,7,0,0,40,10,0,,,,100,,,Locked
139996109,275,MG,★★★★,M1895 CB,100,3263300,-,-,x5,,950,950,90,26,23,131,4,0,10,5,10,0,,,,100,,,Locked
