ID,No.,Type,Rarity,Name,Level,Total Exp,Current Exp,Required Exp,Link,MOD,Max HP,HP,Damage,Accuracy,Evasion,Rate of Fire,Move Speed,Armor,Rounds,Crit.Damage,Skill1,Skill2,Equip1,Equip2,Equip3,Affection,Oathed,Oathed Datetime,Locked
150052346,42,RF,★★★★,PTRD,1,0,0,0,x1,,47,47,54,9,4,18,7,0,0,40,1,0,,,,50,,,
150930185,300,MG,★★★,CAR,1,0,0,0,x1,,83,83,34,4,4,76,4,0,8,5,1,0,,,,50,,,Locked
150977844,307,MG,★★★★★,ZB-26,1,0,0,0,x1,,91,91,34,4,4,76,4,0,9,5,1,0,,,,50,,,Locked
150979828,259,SMG,★★★★★,PM-9,1,0,0,0,x1,,88,88,10,2,10,68,12,0,0,5,1,0,,,,50,,,Locked
153411640,264,MG,★★★★,Chauchat,1,0,0,0,x1,,87,87,36,4,4,54,4,0,9,5,1,0,,,,50,,,
153411883,263,MG,★★★★★,Gr MG36,1,0,0,0,x1,,91,91,28,4,4,83,4,0,10,5,1,0,,,,50,,,Locked
154573295,65,AR,★★★★★,416,1,0,0,0,x1,,61,61,19,6,6,52,10,0,0,20,1,0,,,,50,,,
154827944,281,SG,★★★★★,CAWS,90,2007420,0,0,x5,,1170,1170,30,12,13,34,6,21,5,40,4,0,,,,100,,,Locked
155906233,282,SG,★★★★★,DP-12,1,0,0,0,x1,,127,127,12,2,2,21,6,3,5,40,1,0,,,,50,,,
155918241,292,MG,★★★★★,RPK-16,1,0,0,0,x1,,83,83,28,4,4,83,4,0,10,5,2,0,,,,50,,,Locked
155935787,289,AR,★★★★★,R5,1,0,0,0,x1,,62,62,20,7,6,51,10,0,0,20,1,0,,,,50,,,Locked
167131329,1031,RF,★★★★★,Pekola,1,0,0,0,x1,,44,44,39,8,4,23,7,0,0,40,1,0,,,,50,,,Locked
167281084,1032,AR,★★★★★,Medusa,1,0,0,0,x1,,61,61,20,7,6,48,10,0,0,30,1,0,,,,50,,,Locked
167281117,1034,SG,★★★★★,Minos,1,0,0,0,x1,,143,143,15,2,2,17,6,3,4,40,1,0,,,,50,,,Locked
167426436,1033,MG,★★★★★,Hanazono Yurine,1,0,0,0,x1,,91,91,34,4,3,87,4,0,10,5,1,0,,,,50,,,Locked
167426443,1030,SMG,★★★★★,Jashin-chan,1,0,0,0,x1,,102,102,9,2,9,54,12,0,0,5,1,0,,,,50,,,Locked
168434441,189,SG,★★★★,USAS-12,1,0,0,0,x1,,130,130,12,2,2,26,6,3,5,40,1,0,,,,50,,,
168434442,326,SG,★★★★,512,1,0,0,0,x1,,128,128,14,2,2,21,6,3,3,40,1,0,,,,50,,,Locked
169059400,157,SG,★★★★★,Am KSG,1,0,0,0,x1,,127,127,12,2,2,21,6,3,5,40,1,0,,,,50,,,
169059401,188,SG,★★★★★,S.A.T.8,1,0,0,0,x1,,141,141,12,2,2,24,6,3,4,40,1,0,,,,50,,,
169953081,290,AR,★★★★★,89 Shiki,1,0,0,0,x1,,61,61,20,6,6,54,10,0,0,20,4,0,,,,50,,,Locked
170754004,62,AR,★★★★★,Gr G41,1,0,0,0,x1,,64,64,18,6,5,52,10,0,0,20,1,0,,,,50,,,
171629595,196,AR,★★★★★,Zas M21,1,0,0,0,x1,,61,61,19,6,5,49,10,0,0,20,1,0,,,,50,,,
172050594,257,RF,★★★★★,M200,1,0,0,0,x1,,44,44,49,11,4,22,7,0,0,40,1,0,,,,50,,,
172121018,318,AR,★★★★★,VHS,1,0,0,0,x1,,58,58,19,6,6,51,10,0,0,20,1,0,,,,50,,,Locked
172135920,319,MG,★★★★,PM1910,1,0,0,0,x1,,95,95,34,4,4,72,4,0,10,5,1,0,,,,50,,,Locked
172459997,32,SMG,★★★,Micro Uzi,1,0,0,0,x1,,80,80,9,2,10,71,12,0,0,5,1,0,,,,50,,,
172459998,17,SMG,★★,M3,1,0,0,0,x1,,93,93,11,2,9,46,12,0,0,5,1,0,,,,50,,,
172459999,99,HG,★★★★,Gr Mk23,1,0,0,0,x1,,40,40,11,7,9,44,15,0,0,20,1,0,,,,50,,,
172660860,69,AR,★★★★,Fr FAMAS,1,0,0,0,x1,,61,61,17,7,6,57,10,0,0,20,1,0,,,,50,,,
172660861,70,AR,★★★,FF FNC,1,0,0,0,x1,,55,55,19,6,5,50,10,0,0,20,1,0,,,,50,,,
172660862,58,AR,★★★,AK-47,1,0,0,0,x1,,66,66,20,5,5,45,10,0,0,20,1,0,,,,50,,,
172660893,43,RF,★★★★,SVD,1,0,0,0,x1,,40,40,47,10,4,25,7,0,0,40,1,0,,,,50,,,
172660894,39,RF,★★★★,Mosin-Nagant,1,0,0,0,x1,,44,44,45,10,5,20,7,0,0,40,1,0,,,,50,,,
172660895,37,RF,★★★,M14,1,0,0,0,x1,,42,42,41,10,4,30,7,0,0,40,1,0,,,,50,,,
172731279,32,SMG,★★★,Micro Uzi,1,0,0,0,x1,,80,80,9,2,10,71,12,0,0,5,1,0,,,,50,,,
172731280,68,AR,★★,L85A1,1,0,0,0,x1,,47,47,16,5,5,52,10,0,0,20,1,0,,,,50,,,
172731281,36,RF,★★★★,Springfield,1,0,0,0,x1,,42,42,45,9,5,21,7,0,0,40,1,0,,,,50,,,
172751311,58,AR,★★★,AK-47,1,0,0,0,x1,,66,66,20,5,5,45,10,0,0,20,1,0,,,,50,,,
172751312,216,AR,★★★★,XM8,1,0,0,0,x1,,54,54,18,6,6,54,10,0,0,20,1,0,,,,50,,,
172751313,46,RF,★★★★★,Kar98k,1,0,0,0,x1,,42,42,45,9,5,22,7,0,0,40,1,0,,,,50,,,
172751323,53,RF,★★★★★,NTW-20,1,0,0,0,x1,,47,47,56,9,4,20,7,0,0,40,1,0,,,,50,,,
173017302,107,AR,★★,FF F2000,1,0,0,0,x1,,53,53,16,6,6,57,10,0,0,20,1,0,,,,50,,,
173017303,41,RF,★★,SKS,1,0,0,0,x1,,47,47,39,8,5,24,7,0,0,40,1,0,,,,50,,,
173017304,40,RF,★★,SVT-38,1,0,0,0,x1,,42,42,43,8,5,24,7,0,0,40,1,0,,,,50,,,
173110836,34,RF,★★★,M1 Garand,1,0,0,0,x1,,44,44,47,9,4,26,7,0,0,40,1,0,,,,50,,,
173110837,41,RF,★★,SKS,1,0,0,0,x1,,47,47,39,8,5,24,7,0,0,40,1,0,,,,50,,,
173110838,40,RF,★★,SVT-38,1,0,0,0,x1,,42,42,43,8,5,24,7,0,0,40,1,0,,,,50,,,
173317332,41,RF,★★,SKS,1,0,0,0,x1,,47,47,39,8,5,24,7,0,0,40,1,0,,,,50,,,
173317333,24,SMG,★★,PP-2000,1,0,0,0,x1,,80,80,12,2,11,57,12,0,0,5,1,0,,,,50,,,
173317334,94,SMG,★★,Type64,1,0,0,0,x1,,88,88,11,2,9,65,12,0,0,5,1,0,,,,50,,,
173651180,68,AR,★★,L85A1,1,0,0,0,x1,,47,47,16,5,5,52,10,0,0,20,1,0,,,,50,,,
173651181,40,RF,★★,SVT-38,1,0,0,0,x1,,42,42,43,8,5,24,7,0,0,40,1,0,,,,50,,,
173651182,47,RF,★★,G43,1,0,0,0,x1,,40,40,41,8,4,27,7,0,0,40,1,0,,,,50,,,
173733381,94,SMG,★★,Type64,1,0,0,0,x1,,88,88,11,2,9,65,12,0,0,5,1,0,,,,50,,,
173733382,16,SMG,★★★★★,Thompson,1,0,0,0,x1,,119,119,12,2,8,57,12,0,0,5,1,0,,,,50,,,
173733383,47,RF,★★,G43,1,0,0,0,x1,,40,40,41,8,4,27,7,0,0,40,1,0,,,,50,,,
173965555,92,SMG,★★,Spectre M4,1,0,0,0,x1,,88,88,10,2,10,63,12,0,0,5,1,0,,,,50,,,
173965556,122,AR,★★★★★,Gr G11,1,0,0,0,x1,,61,61,16,6,6,66,10,0,0,20,1,0,,,,50,,,
173965557,288,AR,★★★★,CR-21,1,0,0,0,x1,,55,55,18,7,6,55,10,0,0,20,1,0,,,,50,,,
174035243,33,SMG,★★,m45,1,0,0,0,x1,,93,93,12,2,9,52,12,0,0,5,1,0,,,,50,,,
174035244,74,AR,★★,SIG-510,1,0,0,0,x1,,58,58,20,5,5,39,10,0,0,20,1,0,,,,50,,,
174035245,32,SMG,★★★,Micro Uzi,1,0,0,0,x1,,80,80,9,2,10,71,12,0,0,5,1,0,,,,50,,,
174037858,37,RF,★★★,M14,1,0,0,0,x1,,42,42,41,10,4,30,7,0,0,40,1,0,,,,50,,,
174038030,139,HG,★★,Bren Ten,1,0,0,0,x1,,35,35,12,7,9,40,15,0,0,20,1,0,,,,50,,,
174038056,51,RF,★★,FF FN49,1,0,0,0,x1,,47,47,41,8,4,22,7,0,0,40,1,0,,,,50,,,
174038124,9,HG,★★,P38,1,0,0,0,x1,,33,33,10,6,10,38,15,0,0,20,1,0,,,,50,,,
174038162,9,HG,★★,P38,1,0,0,0,x1,,33,33,10,6,10,38,15,0,0,20,1,0,,,,50,,,
174038272,92,SMG,★★,Spectre M4,1,0,0,0,x1,,88,88,10,2,10,63,12,0,0,5,1,0,,,,50,,,
174038730,81,MG,★★,LWMMG,1,0,0,0,x1,,87,87,39,4,4,65,4,0,9,5,1,0,,,,50,,,
174038909,92,SMG,★★,Spectre M4,1,0,0,0,x1,,88,88,10,2,10,63,12,0,0,5,1,0,,,,50,,,
174039272,90,HG,★★,FF FNP9,1,0,0,0,x1,,30,30,11,7,11,42,15,0,0,20,1,0,,,,50,,,
174039743,17,SMG,★★,M3,1,0,0,0,x1,,93,93,11,2,9,46,12,0,0,5,1,0,,,,50,,,
722757,20065,AR,★★★★★★,416 Mod,112,6455456,72156,827844,x5,Mod2,615,615,57,53,50,78,10,0,0,20,10,10,16Lab 6-24X56,APCR High-Velocity Ammo,IOP X4 Exoskeleton,95,,,Locked
2083155,20001,HG,★★★★★,SAA Mod,115,11586392,1503092,696908,x5,Mod3,410,328,43,58,91,50,15,0,0,20,9,9,,,,190,Oathed,2020-05-28 04:05,Locked
15913307,20122,AR,★★★★★★,Gr G11 Mod,110,5368516,105216,374784,x5,Mod2,615,586,50,50,46,96,10,0,0,20,10,10,16Lab 6-24X56,APCR High-Velocity Ammo,IOP X4 Exoskeleton,95,,,Locked
92853885,20026,SMG,★★★★★,Gr MP5 Mod,115,10194984,111684,2088316,x5,Mod3,900,269,36,17,82,90,12,0,0,5,9,9,GSG UX Exoskeleton,,LED Weapon Light,195,Oathed,2021-01-24 14:54,
126866433,242,HG,★★★★★,P22,100,3263300,-,-,x5,,350,350,30,70,116,62,15,0,0,20,10,0,,,,95,,,Locked
982533,99,HG,★★★★,Gr Mk23,96,2748257,44457,89643,x5,,390,0,30,54,68,63,15,0,0,20,5,0,,,,90,,,Locked
34251054,20143,SMG,★★★★★★,RO635 Mod,115,10395228,311928,1888072,x5,Mod3,1035,30,32,17,84,97,12,0,0,5,10,10,Beloved Dangle,16Lab Hollow-Point,AC4 Suppressor,180,Oathed,2022-01-27 05:21,Locked
37848305,20095,RF,★★★★,Type88 Mod,110,5294428,31128,448872,x5,Mod2,515,423,122,72,40,37,7,0,0,40,10,9,Magnetic Accelerated Rounds,VFL 6-24X56,Thermoptic Camouflage Cape,95,,,Locked
53904086,114,HG,★★★★★,Welrod MkⅡ,95,2576665,3265,127135,x5,,390,0,29,72,91,51,15,0,0,40,5,0,,,,90,,,Locked
124124267,20252,RF,★★★★★,KSVK Mod,110,5413224,149924,330076,x5,Mod2,450,388,180,94,33,32,7,0,0,40,10,10,M1022 Sniper Rounds,VFL 6-24X56,Thermoptic Camouflage Cape,145,Oathed,2021-01-26 17:29,Locked
593882,20055,AR,★★★★★,M4A1 Mod,117,17270548,1987248,2012752,x5,Mod3,565,565,58,58,58,80,10,0,0,20,10,10,16Lab 6-24X56,16Lab High-Velocity Ammo,Inherited Case,190,Oathed,2018-11-09 06:10,Locked
14571690,96,HG,★★★★★,Grizzly,99,3138223,20623,125077,x5,,430,39,40,54,69,54,15,0,0,20,5,0,,,,90,,,Locked
30951794,20007,HG,★★★★★,Stechkin Mod,100,3279500,16200,83800,x5,Mod1,415,393,33,52,70,65,15,0,0,20,9,0,,,,90,,,Locked
42284955,20097,HG,★★★★★★,M950A Mod,115,10688558,605258,1594742,x5,Mod3,400,80,36,63,84,72,15,0,0,20,10,10,,,,180,Oathed,2020-08-19 04:32,Locked
155918110,294,HG,★★★★★,Webley,95,2584200,10800,119600,x5,,420,0,28,63,77,56,15,0,0,20,10,0,,,,35,,,Locked
1116666,20056,AR,★★★★★,M4 SOPMOD II Mod,115,11788586,1705286,494714,x5,Mod3,565,565,60,58,53,79,10,0,0,30,10,10,Dinergate RO,VFL 6-24X56,16Lab High-Velocity Ammo,200,Oathed,2020-02-19 02:56,Locked
1658325,20057,AR,★★★★★,ST AR-15 Mod,117,17254598,1971298,2028702,x5,Mod3,535,535,57,63,60,78,10,0,0,20,10,10,Lightweight Rail Kit,VFL 6-24X56,.300BLK High-Velocity Ammo,197,Oathed,2019-03-18 17:07,Locked
20955207,20,SMG,★★★★★,Vector,100,3263300,-,-,x5,,925,925,33,13,79,101,12,0,0,5,10,0,IOP X4 Exoskeleton,16Lab Hollow-Point,EOT 518,150,Oathed,2019-03-19 08:15,Locked
53869239,188,SG,★★★★★,S.A.T.8,100,3263300,-,-,x5,,1410,992,31,14,13,33,6,22,4,40,10,0,Type 3 Armor Plate,#000 Buckshot,16Lab MARS,100,,,Locked
130178578,4,HG,★★★★★,Python,92,2322272,118172,1328,x5,,335,335,40,79,80,47,15,0,0,40,10,0,,,,100,,,Locked
19969848,8,HG,★★★,Makarov,60,425012,12412,11888,x3,,153,153,21,42,66,53,15,0,0,20,2,0,,,,93,,,Locked
338080,20032,SMG,★★★★,Micro Uzi Mod,100,3284400,21100,78900,x5,Mod1,865,865,27,13,83,104,12,0,0,5,8,0,IOP T3 Exoskeleton,ILM Hollow-Point Ammo,PEQ-15,100,,,Locked
58863759,236,AR,★★★★★,K11,100,3263300,-,-,x5,,675,675,56,57,39,76,10,0,0,20,10,0,VFL 6-24X56,JHP High-Velocity Ammo,IOP X3 Exoskeleton,100,,,Locked
61155122,212,HG,★★★★,K5,91,2127628,39628,76472,x5,,315,315,29,51,79,60,15,0,0,40,6,0,,,,100,,,Locked
91191298,205,AR,★★★★★,AN-94,98,3018252,42452,99348,x5,,575,575,60,73,52,76,10,0,0,20,10,0,VFL 6-24X56,16Lab High-Velocity Ammo,,150,Oathed,2020-05-09 00:52,Locked
141748201,282,SG,★★★★★,DP-12,90,1977000,1600,111000,x5,,1205,1205,29,12,12,30,6,21,5,40,8,0,Type 3 Armor Plate,16Lab Buckshot,ITI MARS,50,,,Locked
355969,101,SMG,★★★★,UMP9,100,3263300,-,-,x5,,880,880,28,15,80,87,12,0,0,5,10,0,UMP UX Exoskeleton,,EOT 518,95,,,Locked
14869078,118,AR,★★★★,9A-91,100,3263300,-,-,x5,,580,580,47,54,55,78,10,0,0,20,8,0,PEQ-15,APCR High-Velocity Ammo,IOP X3 Exoskeleton,150,Oathed,2019-06-11 06:10,Locked
59391506,248,HG,★★★★,Jericho,100,3263300,-,-,x5,,380,380,33,53,68,60,15,0,0,20,6,0,PEQ-15,ILM Hollow-Point Ammo,IOP T3 Exoskeleton,100,,,Locked
66618366,169,SMG,★★★,SCW,100,3263300,-,-,x5,,840,840,33,14,75,91,12,0,0,5,10,0,16Lab T4 Exoskeleton,ILM Hollow-Point Ammo,16Lab Infrared Designator,150,Oathed,2019-08-17 05:44,Locked
82390453,162,SG,★★★★,SPAS-12,100,3263300,-,-,x5,,1375,1375,35,12,10,32,6,21,4,40,7,0,Type 3 Armor Plate,SABOT Slug,VFL 6-24X56,100,,,Locked
18699310,109,MG,★★★★★,Gr MG5,100,3263300,-,-,x5,,990,990,90,29,29,120,4,0,11,5,9,0,,,,100,,,Locked
51756774,127,SMG,★★★★★,Type79,100,3263300,-,-,x5,,970,970,34,13,74,88,12,0,0,5,8,0,IOP T3 Exoskeleton,S&B762,PEQ-15,100,,,Locked
68869624,173,MG,★★★★★,PKP,100,3263300,-,-,x5,,825,825,100,33,31,127,4,0,10,5,10,0,,,IOP Maximum Ammo Box,100,,,Locked
77201284,112,MG,★★★★★,Negev,100,3263300,-,-,x5,,870,870,93,39,40,139,4,0,9,5,10,0,Mk211 High-Explosive Armor-Piercing Ammo,PSO-1,IOP Maximum Ammo Box,150,Oathed,2020-04-03 05:58,Locked
31213420,183,HG,★★★★★,Contender,100,3263300,-,-,x5,,330,330,49,90,87,44,15,0,0,40,9,0,AC3 Suppressor,Mk211 High-Explosive Armor-Piercing Ammo,IOP T4 Exoskeleton,90,,,Locked
44623375,197,RF,★★★★★,Carcano M1891,100,3263300,-,-,x5,,400,400,138,85,42,34,7,0,0,40,5,0,Mk211 High-Explosive Armor-Piercing Ammo,,Urban Camouflage Cape,89,,,Locked
92629065,164,SG,★★★★★,FP-6,100,3263300,-,-,x5,,1300,1300,33,14,13,28,6,24,4,40,9,0,,#000 Buckshot,,100,,,Locked
230174,20002,HG,★★★★,M1911 Mod,115,10468852,385552,1814448,x5,Mod3,370,370,33,59,89,58,15,0,0,20,6,7,PEQ-15,XM261 ACP,IOP X3 Exoskeleton,200,Oathed,2019-12-12 04:21,Locked
235152,20093,SMG,★★★★,IDW Mod,110,5444462,181162,298838,x5,Mod2,760,760,30,18,99,75,12,0,0,5,5,5,IOP T3 Exoskeleton,ILM Hollow-Point Ammo,EOT 518,150,Oathed,2020-02-23 13:48,Locked
2557592,20081,MG,★★★★,LWMMG Mod,111,5841336,98036,541964,x5,Mod2,880,880,113,30,27,92,4,0,10,5,8,9,Mk211 High-Explosive Armor-Piercing Ammo,VFL 6-24X56,IOP Maximum Ammo Box,150,Oathed,2021-01-17 18:50,Locked
32681875,1002,SG,★★★★★,Elphelt,100,3263300,-,-,x5,,1375,1375,38,14,10,28,6,23,5,40,9,0,Type 3 Armor Plate,WAD Slug,VFL 6-24X56,100,,,Locked
125555682,250,HG,★★★★★,HS2000,100,3263300,-,-,x5,,360,360,35,65,92,62,15,0,0,20,10,0,AC4 Suppressor,ILM Hollow-Point Ammo,IOP T3 Exoskeleton,100,,,Locked
230916,25,SMG,★★,MP40,26,34185,0,0,x2,,232,232,17,6,23,58,12,0,0,5,1,0,,,,100,,,Locked
722751,70,AR,★★★,FF FNC,6,2000,0,0,x1,,58,58,21,9,7,52,10,0,0,20,1,0,,,,60,,,Locked
2082649,101,SMG,★★★★,UMP9,46,176483,0,0,x3,,384,384,18,9,42,72,12,0,0,5,3,0,,,,100,,,Locked
52631893,102,SMG,★★★★,UMP40,1,0,0,0,x1,,90,90,10,2,10,59,12,0,0,5,1,0,,,,55,,,Locked
